CustomerID,Recency,Frequency,MonetaryValue,Cluster,Persona
17043,32,4,1735.18,2,loyal clients
17044,25,1,948.48,0,Occasionnal client
17045,113,3,339.44,3,Client at Risk
17046,157,1,642.02,3,Client at Risk
17047,85,3,1100.9,2,loyal clients
17048,118,3,925.35,2,loyal clients
17049,3,9,5655.03,1,Champions
17050,96,6,3185.64,2,loyal clients
17051,194,1,240.89000000000001,3,Client at Risk
17052,28,1,399.09,0,Occasionnal client
17053,131,1,498.48,3,Client at Risk
17054,28,5,1356.33,2,loyal clients
17058,82,3,1179.89,2,loyal clients
17059,30,5,3080.39,2,loyal clients
17060,266,1,234.24,3,Client at Risk
17061,74,11,5232.2300000000005,1,Champions
17062,314,4,533.33,3,Client at Risk
17063,21,7,1461.14,2,loyal clients
17064,59,3,855.45,2,loyal clients
17068,12,21,4552.14,1,Champions
17069,28,9,2709.7000000000003,1,Champions
17070,114,1,304.24,3,Client at Risk
17071,28,9,2429.03,1,Champions
17073,18,4,1446.09,2,loyal clients
17075,18,4,834.12,2,loyal clients
17076,36,3,841.0799999999999,2,loyal clients
17078,36,2,378.2,0,Occasionnal client
17079,78,1,118.80000000000001,3,Client at Risk
17080,22,2,287.62,0,Occasionnal client
17081,25,2,288.91,0,Occasionnal client
17082,33,2,2003.85,2,loyal clients
17083,109,3,1405.78,2,loyal clients
17084,35,2,2747.9900000000002,2,loyal clients
17085,123,5,1562.4,2,loyal clients
17086,7,6,2050.08,1,Champions
17088,28,4,1991.01,2,loyal clients
17090,4,7,1974.65,1,Champions
17091,3,9,3827.76,1,Champions
17092,50,4,1774.03,2,loyal clients
17094,322,1,302.0,3,Client at Risk
17095,23,3,1324.16,2,loyal clients
17096,15,4,1022.13,2,loyal clients
17097,2,8,954.42,1,Champions
17100,18,2,971.74,0,Occasionnal client
17101,10,4,1621.73,2,loyal clients
17102,262,1,25.5,3,Client at Risk
17105,159,2,665.78,3,Client at Risk
17107,33,6,10797.48,1,Champions
17109,29,6,881.29,2,loyal clients
17110,165,1,163.29999999999998,3,Client at Risk
17111,47,1,231.61,3,Client at Risk
17114,6,8,801.12,1,Champions
17115,8,3,837.5,0,Occasionnal client
17117,288,1,116.19999999999999,3,Client at Risk
17118,318,1,157.02,3,Client at Risk
17119,3,2,606.91,0,Occasionnal client
17120,233,1,307.46,3,Client at Risk
17122,119,1,138.32,3,Client at Risk
17123,162,1,345.29999999999995,3,Client at Risk
17124,185,1,294.24,3,Client at Risk
17125,50,1,230.5,3,Client at Risk
17126,152,5,989.45,2,loyal clients
17128,335,1,157.09,3,Client at Risk
17131,5,5,2463.17,1,Champions
17133,16,7,4892.240000000001,1,Champions
17134,107,2,413.2,3,Client at Risk
17135,16,7,1139.73,2,loyal clients
17138,276,1,380.5,3,Client at Risk
17139,16,12,10650.77,1,Champions
17140,247,1,454.12,3,Client at Risk
17142,239,1,579.0,3,Client at Risk
17144,1,2,984.57,0,Occasionnal client
17146,106,3,749.78,2,loyal clients
17147,23,4,1714.59,2,loyal clients
17148,52,1,124.88,3,Client at Risk
17152,195,3,1689.5,2,loyal clients
17153,24,1,213.78,0,Occasionnal client
17154,75,1,329.34,3,Client at Risk
17155,18,2,251.70000000000002,0,Occasionnal client
17157,8,2,319.0,0,Occasionnal client
17158,32,3,1266.97,2,loyal clients
17159,22,3,1538.88,2,loyal clients
17160,31,6,3518.03,2,loyal clients
17162,29,10,1715.46,1,Champions
17163,22,2,293.1,0,Occasionnal client
17164,33,7,2467.35,2,loyal clients
17165,284,1,158.68,3,Client at Risk
17166,39,2,206.34,0,Occasionnal client
17169,58,2,835.78,2,loyal clients
17171,289,1,224.91,3,Client at Risk
17172,79,1,317.76,3,Client at Risk
17173,5,8,3766.6,1,Champions
17174,218,1,59.9,3,Client at Risk
17175,44,4,1443.69,2,loyal clients
17176,202,1,306.13,3,Client at Risk
17179,178,3,711.79,2,loyal clients
17180,56,4,783.97,2,loyal clients
17181,57,2,239.92000000000002,3,Client at Risk
17183,8,6,3347.31,1,Champions
17186,47,2,144.0,3,Client at Risk
17187,227,1,203.95,3,Client at Risk
17188,11,7,2474.23,1,Champions
17189,106,2,383.75,3,Client at Risk
17190,59,2,444.74,3,Client at Risk
17191,28,7,2093.68,2,loyal clients
17193,36,7,1699.3000000000002,2,loyal clients
17194,274,2,262.62,3,Client at Risk
17197,30,1,1013.01,0,Occasionnal client
17198,24,3,692.22,0,Occasionnal client
17201,54,1,289.78,3,Client at Risk
17203,36,6,3560.08,2,loyal clients
17204,175,4,1564.56,2,loyal clients
17205,54,1,384.08,3,Client at Risk
17206,53,1,204.24,3,Client at Risk
17211,27,8,2317.2200000000003,2,loyal clients
17212,253,1,226.85,3,Client at Risk
17213,40,7,2781.23,2,loyal clients
17214,60,6,1059.1200000000001,2,loyal clients
17217,234,1,113.5,3,Client at Risk
17218,4,10,1951.97,1,Champions
17219,32,1,114.23,0,Occasionnal client
17220,24,14,3187.55,1,Champions
17221,7,2,334.48,0,Occasionnal client
17222,65,1,328.65,3,Client at Risk
17223,310,2,416.89,3,Client at Risk
17226,309,1,393.49,3,Client at Risk
17227,19,6,939.32,2,loyal clients
17228,16,8,1906.09,1,Champions
17229,96,2,318.76,3,Client at Risk
17230,264,8,3638.41,2,loyal clients
17231,12,10,3124.72,1,Champions
17232,3,2,417.77,0,Occasionnal client
17233,35,1,190.88,0,Occasionnal client
17234,183,1,149.89000000000001,3,Client at Risk
17235,25,2,550.06,0,Occasionnal client
17236,13,6,916.13,2,loyal clients
17237,11,2,314.69,0,Occasionnal client
17238,3,17,3719.1,1,Champions
17239,313,1,382.5,3,Client at Risk
17242,108,2,1135.04,2,loyal clients
17243,1,26,8540.05,1,Champions
17244,53,1,954.9,0,Occasionnal client
17245,205,1,171.45,3,Client at Risk
17247,15,1,280.09000000000003,0,Occasionnal client
17248,120,1,318.65,3,Client at Risk
17250,4,2,381.97,0,Occasionnal client
17251,363,1,269.83,3,Client at Risk
17252,117,2,348.91,3,Client at Risk
17253,18,1,178.26,0,Occasionnal client
17254,5,2,271.19,0,Occasionnal client
17255,41,2,291.48,0,Occasionnal client
17256,107,2,240.0,3,Client at Risk
17259,148,2,581.23,3,Client at Risk
17262,52,5,1253.3600000000001,2,loyal clients
17263,208,1,63.440000000000005,3,Client at Risk
17265,139,2,550.01,3,Client at Risk
17266,2,3,296.58,0,Occasionnal client
17267,127,2,317.2,3,Client at Risk
17268,108,4,763.64,2,loyal clients
17272,42,4,2148.63,2,loyal clients
17274,35,1,107.82,0,Occasionnal client
17277,228,2,1065.3500000000001,3,Client at Risk
17278,241,1,246.04,3,Client at Risk
17279,58,1,187.82999999999998,3,Client at Risk
17282,130,3,1685.46,2,loyal clients
17284,60,6,1647.48,2,loyal clients
17286,22,1,151.37,0,Occasionnal client
17287,26,7,1049.06,2,loyal clients
17288,9,7,1417.63,1,Champions
17289,32,3,931.02,2,loyal clients
17290,4,2,513.01,0,Occasionnal client
17291,308,1,550.8000000000001,3,Client at Risk
17293,8,9,1854.06,1,Champions
17295,29,3,547.0,0,Occasionnal client
17297,17,1,128.18,0,Occasionnal client
17298,101,2,498.42,3,Client at Risk
17299,12,4,656.61,0,Occasionnal client
17301,21,1,163.24,0,Occasionnal client
17302,15,5,1135.63,2,loyal clients
17303,361,1,250.04,3,Client at Risk
17306,11,19,8631.31,1,Champions
17309,95,1,82.75,3,Client at Risk
17311,78,2,1384.85,2,loyal clients
17312,139,3,644.3,2,loyal clients
17313,31,1,2328.84,2,loyal clients
17314,25,8,2527.92,1,Champions
17315,2,38,6281.23,1,Champions
17317,46,3,2600.34,2,loyal clients
17320,100,3,1200.6200000000001,2,loyal clients
17321,8,2,657.16,0,Occasionnal client
17323,15,7,906.52,2,loyal clients
17324,18,4,986.48,2,loyal clients
17325,280,1,96.8,3,Client at Risk
17329,14,2,523.11,0,Occasionnal client
17330,23,2,363.9,0,Occasionnal client
17331,124,1,175.2,3,Client at Risk
17333,86,1,494.25,3,Client at Risk
17334,302,2,307.02,3,Client at Risk
17337,151,4,1981.06,2,loyal clients
17338,17,8,6493.54,1,Champions
17339,94,2,243.36,3,Client at Risk
17340,30,11,12353.29,1,Champions
17341,157,3,682.29,2,loyal clients
17343,355,1,193.64,3,Client at Risk
17344,46,1,157.62,3,Client at Risk
17345,15,4,519.6899999999999,0,Occasionnal client
17346,4,15,2622.88,1,Champions
17347,86,1,228.96,3,Client at Risk
17348,15,5,1156.6,2,loyal clients
17349,179,1,98.25,3,Client at Risk
17350,8,4,1281.32,2,loyal clients
17351,36,3,587.15,2,loyal clients
17353,129,2,1740.0,2,loyal clients
17354,51,1,1393.06,2,loyal clients
17356,312,1,178.22,3,Client at Risk
17357,24,2,384.39,0,Occasionnal client
17358,303,2,360.81,3,Client at Risk
17359,11,1,127.86,0,Occasionnal client
17360,17,3,568.24,0,Occasionnal client
17361,49,3,488.2,2,loyal clients
17362,239,2,312.23,3,Client at Risk
17364,1,11,4462.68,1,Champions
17365,13,8,4767.36,1,Champions
17367,238,1,167.55,3,Client at Risk
17368,23,8,1878.87,2,loyal clients
17370,73,4,446.18,2,loyal clients
17371,17,3,418.4,0,Occasionnal client
17372,41,8,1337.18,2,loyal clients
17373,40,4,646.92,2,loyal clients
17374,219,2,495.77,3,Client at Risk
17375,199,3,400.1,3,Client at Risk
17376,71,2,203.2,3,Client at Risk
17377,24,20,4058.32,1,Champions
17379,11,1,389.71999999999997,0,Occasionnal client
17381,9,29,20275.61,1,Champions
17382,65,1,65.4,3,Client at Risk
17383,4,1,193.39000000000001,0,Occasionnal client
17384,19,2,336.4,0,Occasionnal client
17385,15,1,256.11,0,Occasionnal client
17386,8,6,2686.42,1,Champions
17387,20,2,746.81,0,Occasionnal client
17388,78,4,1259.56,2,loyal clients
17389,1,34,31833.68,1,Champions
17391,164,2,508.8,3,Client at Risk
17392,307,2,417.27,3,Client at Risk
17394,219,1,203.86999999999998,3,Client at Risk
17396,39,8,7330.8,1,Champions
17397,22,2,681.41,0,Occasionnal client
17398,115,3,653.38,2,loyal clients
17400,126,5,2097.84,2,loyal clients
17402,5,13,2633.85,1,Champions
17403,36,1,263.92,0,Occasionnal client
17404,4,15,31906.82,1,Champions
17405,1,3,1031.41,0,Occasionnal client
17406,333,3,2184.42,2,loyal clients
17408,163,1,32.65,3,Client at Risk
17409,185,2,771.85,3,Client at Risk
17410,16,5,1214.72,2,loyal clients
17411,12,3,778.94,0,Occasionnal client
17412,3,7,1258.06,1,Champions
17414,44,2,778.0,2,loyal clients
17415,80,1,507.84,3,Client at Risk
17416,30,7,6893.42,1,Champions
17418,42,2,463.46000000000004,0,Occasionnal client
17419,11,12,4226.57,1,Champions
17420,50,3,598.83,2,loyal clients
17422,16,6,1979.37,2,loyal clients
17423,46,2,698.41,0,Occasionnal client
17425,19,2,759.17,0,Occasionnal client
17426,8,6,5037.26,1,Champions
17427,72,1,100.8,3,Client at Risk
17428,1,28,17256.85,1,Champions
17429,128,3,524.9200000000001,3,Client at Risk
17430,33,2,265.76,0,Occasionnal client
17431,313,1,403.3,3,Client at Risk
17432,18,2,365.76,0,Occasionnal client
17433,88,1,303.15999999999997,3,Client at Risk
17434,2,7,2373.82,1,Champions
17436,2,2,216.29999999999998,0,Occasionnal client
17438,254,1,388.45000000000005,3,Client at Risk
17440,157,3,186.42000000000002,3,Client at Risk
17442,37,6,2248.56,2,loyal clients
17443,220,1,534.24,3,Client at Risk
17444,148,3,2940.04,2,loyal clients
17446,177,2,120.9,3,Client at Risk
17447,40,2,541.53,0,Occasionnal client
17449,2,7,2519.21,1,Champions
17450,8,46,194390.79,1,Champions
17451,1,7,1721.4,1,Champions
17453,18,2,486.71999999999997,0,Occasionnal client
17454,192,4,517.53,3,Client at Risk
17455,204,1,131.7,3,Client at Risk
17456,365,1,249.86,3,Client at Risk
17457,127,5,1737.7,2,loyal clients
17458,15,1,316.5,0,Occasionnal client
17459,43,2,657.3,0,Occasionnal client
17460,94,6,622.4300000000001,2,loyal clients
17461,23,3,735.82,0,Occasionnal client
17462,60,2,675.69,2,loyal clients
17463,16,5,1875.86,2,loyal clients
17464,158,1,289.96000000000004,3,Client at Risk
17466,10,2,763.28,0,Occasionnal client
17468,10,2,137.0,0,Occasionnal client
17469,16,5,1870.97,2,loyal clients
17470,45,5,1125.07,2,loyal clients
17472,191,3,697.54,3,Client at Risk
17475,79,1,194.37,3,Client at Risk
17480,78,1,511.82,3,Client at Risk
17481,4,4,1255.59,0,Occasionnal client
17483,65,3,414.04,2,loyal clients
17486,261,1,396.87,3,Client at Risk
17489,59,2,376.64,3,Client at Risk
17490,1,7,2092.32,1,Champions
17491,1,10,3558.87,1,Champions
17492,248,1,374.57,3,Client at Risk
17495,8,2,497.56,0,Occasionnal client
17496,359,1,271.05,3,Client at Risk
17498,76,1,272.22,3,Client at Risk
17499,290,1,622.88,3,Client at Risk
17500,17,3,1138.0,2,loyal clients
17501,221,2,288.6,3,Client at Risk
17502,9,4,689.1,0,Occasionnal client
17503,3,2,558.96,0,Occasionnal client
17504,206,9,2997.0299999999997,2,loyal clients
17505,162,2,1145.84,2,loyal clients
17506,76,1,302.2,3,Client at Risk
17507,262,2,605.58,3,Client at Risk
17508,281,1,387.31,3,Client at Risk
17509,58,8,6083.64,2,loyal clients
17510,25,1,308.48,0,Occasionnal client
17511,3,31,91062.38,1,Champions
17512,29,10,2924.9900000000002,1,Champions
17513,72,1,513.2,3,Client at Risk
17514,128,1,208.65,3,Client at Risk
17515,31,4,639.02,2,loyal clients
17516,15,5,764.88,2,loyal clients
17517,309,1,153.94,3,Client at Risk
17519,17,6,1844.02,2,loyal clients
17520,54,1,546.81,3,Client at Risk
17521,30,3,723.2099999999999,2,loyal clients
17522,2,5,1070.71,1,Champions
17523,11,4,652.74,0,Occasionnal client
17524,361,1,145.0,3,Client at Risk
17525,360,1,422.70000000000005,3,Client at Risk
17526,5,4,1195.8999999999999,0,Occasionnal client
17527,54,4,939.37,2,loyal clients
17528,1,8,3628.5,1,Champions
17530,1,10,2367.12,1,Champions
17531,190,1,296.7,3,Client at Risk
17534,54,1,223.36,3,Client at Risk
17535,280,1,164.4,3,Client at Risk
17536,177,1,76.5,3,Client at Risk
17537,30,2,887.67,0,Occasionnal client
17538,26,1,98.42,0,Occasionnal client
17540,25,2,578.9,0,Occasionnal client
17542,270,1,170.75,3,Client at Risk
17545,43,3,642.32,2,loyal clients
17548,234,1,103.3,3,Client at Risk
17549,24,2,148.86,0,Occasionnal client
17550,197,3,267.16,3,Client at Risk
17551,359,1,290.34,3,Client at Risk
17552,60,4,930.41,2,loyal clients
17553,130,1,1487.6,3,Client at Risk
17554,1,5,1952.45,1,Champions
17555,20,2,480.31,0,Occasionnal client
17556,206,1,157.9,3,Client at Risk
17557,14,3,541.46,0,Occasionnal client
17560,95,4,854.95,2,loyal clients
17561,19,1,165.12,0,Occasionnal client
17562,14,7,1122.38,2,loyal clients
17564,24,3,454.01,0,Occasionnal client
17566,8,2,869.77,0,Occasionnal client
17567,7,8,4331.48,1,Champions
17569,332,1,344.14,3,Client at Risk
17571,50,4,1425.67,2,loyal clients
17572,71,4,226.75000000000003,3,Client at Risk
17573,29,3,380.6,0,Occasionnal client
17574,243,1,185.65,3,Client at Risk
17576,8,19,3564.83,1,Champions
17578,218,1,143.45999999999998,3,Client at Risk
17579,5,3,448.90000000000003,0,Occasionnal client
17580,253,3,215.72,3,Client at Risk
17581,1,25,11025.24,1,Champions
17582,236,1,175.27,3,Client at Risk
17584,7,2,1242.3,0,Occasionnal client
17585,109,4,1116.68,2,loyal clients
17588,100,3,1240.2,2,loyal clients
17589,60,4,2404.17,2,loyal clients
17590,2,3,1468.02,0,Occasionnal client
17591,73,7,2203.67,2,loyal clients
17593,4,5,3923.86,1,Champions
17594,85,2,993.18,2,loyal clients
17595,12,2,386.69,0,Occasionnal client
17596,23,7,2806.69,1,Champions
17597,214,1,2044.3700000000001,3,Client at Risk
17600,18,1,161.67000000000002,0,Occasionnal client
17601,239,1,116.00999999999999,3,Client at Risk
17602,2,6,5054.42,1,Champions
17603,78,1,394.72,3,Client at Risk
17604,217,2,309.36,3,Client at Risk
17608,33,2,191.99,0,Occasionnal client
17609,41,5,1105.78,2,loyal clients
17611,7,15,3961.12,1,Champions
17612,53,6,2048.45,2,loyal clients
17613,23,14,4544.55,1,Champions
17614,57,1,386.32,3,Client at Risk
17615,130,3,329.6,3,Client at Risk
17616,174,3,571.1999999999999,3,Client at Risk
17618,6,3,930.28,0,Occasionnal client
17619,312,1,214.37,3,Client at Risk
17620,60,1,81.44,3,Client at Risk
17621,21,3,1379.9,2,loyal clients
17623,33,1,527.0500000000001,0,Occasionnal client
17624,15,2,843.48,0,Occasionnal client
17625,18,4,2020.4,2,loyal clients
17628,81,1,75.75,3,Client at Risk
17629,6,8,1814.12,1,Champions
17630,170,2,503.59999999999997,3,Client at Risk
17631,2,3,528.33,0,Occasionnal client
17633,31,4,1324.84,2,loyal clients
17634,36,9,2358.59,2,loyal clients
17636,19,1,285.56,0,Occasionnal client
17637,31,2,547.0600000000001,0,Occasionnal client
17639,276,1,108.5,3,Client at Risk
17640,87,1,621.66,3,Client at Risk
17642,120,2,712.29,3,Client at Risk
17643,373,1,101.55,3,Client at Risk
17644,1,11,2895.64,1,Champions
17646,219,3,1008.39,2,loyal clients
17647,65,1,133.06,3,Client at Risk
17648,61,4,1797.5,2,loyal clients
17649,138,1,868.49,3,Client at Risk
17650,21,1,166.08,0,Occasionnal client
17651,12,10,3945.0,1,Champions
17652,25,12,4867.72,1,Champions
17653,37,4,1207.56,2,loyal clients
17654,277,1,117.55,3,Client at Risk
17655,11,7,2638.94,1,Champions
17656,73,5,1674.69,2,loyal clients
17658,26,2,595.42,0,Occasionnal client
17659,17,12,2999.46,1,Champions
17660,141,1,178.75,3,Client at Risk
17663,26,7,1802.91,2,loyal clients
17664,19,2,604.64,0,Occasionnal client
17666,4,2,728.16,0,Occasionnal client
17667,66,5,2055.51,2,loyal clients
17668,1,2,347.75,0,Occasionnal client
17669,43,7,3406.7200000000003,2,loyal clients
17670,228,1,205.7,3,Client at Risk
17671,16,4,1572.71,2,loyal clients
17672,50,2,3178.17,2,loyal clients
17673,2,6,1594.97,1,Champions
17674,74,2,551.04,3,Client at Risk
17675,1,31,20374.28,1,Champions
17676,4,6,1371.18,1,Champions
17677,2,30,16345.38,1,Champions
17678,264,1,298.11,3,Client at Risk
17679,53,2,1992.1100000000001,2,loyal clients
17680,24,1,184.4,0,Occasionnal client
17682,10,6,2474.33,1,Champions
17684,44,1,239.41,3,Client at Risk
17685,17,7,3155.83,1,Champions
17686,7,7,5739.46,1,Champions
17690,30,15,4726.8,1,Champions
17691,358,2,290.40000000000003,3,Client at Risk
17692,127,4,740.9399999999999,2,loyal clients
17693,137,1,200.47,3,Client at Risk
17694,142,1,283.12,3,Client at Risk
17695,132,2,765.34,3,Client at Risk
17696,38,8,2285.71,2,loyal clients
17697,236,1,338.95,3,Client at Risk
17698,261,1,154.95,3,Client at Risk
17700,17,4,2534.64,2,loyal clients
17701,253,1,417.95,3,Client at Risk
17702,30,4,1824.37,2,loyal clients
17703,35,3,798.74,2,loyal clients
17704,169,2,885.19,3,Client at Risk
17705,3,9,1823.52,1,Champions
17706,4,17,10504.49,1,Champions
17707,185,2,152.4,3,Client at Risk
17708,188,2,263.33,3,Client at Risk
17709,170,1,137.45,3,Client at Risk
17711,11,2,385.1,0,Occasionnal client
17712,45,1,522.91,0,Occasionnal client
17714,321,1,153.0,3,Client at Risk
17715,201,1,326.4,3,Client at Risk
17716,23,11,5655.99,1,Champions
17718,232,1,139.35,3,Client at Risk
17719,38,15,5396.04,1,Champions
17720,26,4,1195.94,2,loyal clients
17722,96,4,2424.04,2,loyal clients
17723,127,6,3276.4000000000005,2,loyal clients
17724,71,3,1033.0,2,loyal clients
17725,16,11,3439.08,1,Champions
17727,15,1,1060.25,0,Occasionnal client
17728,4,3,2876.01,1,Champions
17730,3,13,5298.4800000000005,1,Champions
17731,79,4,1240.11,2,loyal clients
17732,373,1,303.97,3,Client at Risk
17733,39,2,692.19,0,Occasionnal client
17734,54,3,700.63,2,loyal clients
17735,2,19,13110.02,1,Champions
17736,9,3,377.44,0,Occasionnal client
17737,9,2,168.24,0,Occasionnal client
17738,19,4,1879.05,2,loyal clients
17739,12,7,2791.35,1,Champions
17742,113,2,355.11,3,Client at Risk
17744,4,6,2322.4,1,Champions
17746,240,1,110.25,3,Client at Risk
17747,113,1,71.4,3,Client at Risk
17749,178,2,674.52,3,Client at Risk
17750,5,9,1710.45,1,Champions
17752,359,1,80.64,3,Client at Risk
17754,1,5,1664.65,1,Champions
17757,1,30,5593.39,1,Champions
17758,19,8,3408.2000000000003,1,Champions
17759,17,3,819.96,0,Occasionnal client
17760,22,2,287.59,0,Occasionnal client
17761,33,1,712.78,0,Occasionnal client
17763,263,1,15.0,3,Client at Risk
17764,51,2,772.55,2,loyal clients
17765,159,3,367.63,3,Client at Risk
17767,15,1,271.2,0,Occasionnal client
17768,8,3,2081.9,2,loyal clients
17769,13,10,3957.43,1,Champions
17770,199,5,1143.27,2,loyal clients
17771,57,2,245.81,3,Client at Risk
17772,11,2,173.45,0,Occasionnal client
17774,97,4,1213.73,2,loyal clients
17775,255,1,56.4,3,Client at Risk
17777,25,3,647.56,0,Occasionnal client
17779,21,3,650.32,0,Occasionnal client
17781,159,2,188.02,3,Client at Risk
17783,72,2,283.47,3,Client at Risk
17785,53,1,131.94,3,Client at Risk
17786,85,2,266.85,3,Client at Risk
17787,153,4,1817.54,2,loyal clients
17788,74,2,1117.9,2,loyal clients
17789,281,1,225.9,3,Client at Risk
17790,27,14,1964.3,1,Champions
17791,30,1,106.1,0,Occasionnal client
17793,25,1,300.34,0,Occasionnal client
17795,180,2,342.83,3,Client at Risk
17796,40,4,690.0,2,loyal clients
17797,22,3,780.43,0,Occasionnal client
17799,22,10,3039.17,1,Champions
17800,37,9,1187.21,2,loyal clients
17802,82,3,1285.04,2,loyal clients
17805,74,1,512.31,3,Client at Risk
17806,11,1,546.04,0,Occasionnal client
17809,16,12,5411.91,1,Champions
17811,4,39,7761.82,1,Champions
17812,13,4,699.81,0,Occasionnal client
17813,14,5,1698.07,2,loyal clients
17816,37,4,36.56,0,Occasionnal client
17817,4,3,387.68,0,Occasionnal client
17819,72,7,3704.87,2,loyal clients
17824,51,1,298.4,3,Client at Risk
17827,5,5,1987.33,1,Champions
17828,23,4,1820.09,2,loyal clients
17829,299,1,889.24,3,Client at Risk
17830,2,3,398.7,0,Occasionnal client
17831,33,1,35.400000000000006,3,Client at Risk
17832,50,1,155.37,3,Client at Risk
17835,3,3,342.24,0,Occasionnal client
17836,47,1,110.21000000000001,3,Client at Risk
17837,42,8,1541.23,2,loyal clients
17838,27,5,2720.8,2,loyal clients
17839,42,1,318.15,0,Occasionnal client
17841,2,124,40519.84,1,Champions
17843,303,1,205.48,3,Client at Risk
17844,107,1,51.559999999999995,3,Client at Risk
17846,85,1,2033.1,2,loyal clients
17848,81,9,901.1999999999999,2,loyal clients
17849,218,4,605.8000000000001,2,loyal clients
17850,372,34,5391.21,1,Champions
17852,12,2,114.34,0,Occasionnal client
17854,185,2,311.26,3,Client at Risk
17855,373,1,208.97,3,Client at Risk
17856,2,4,1418.03,1,Champions
17857,4,23,26879.04,1,Champions
17858,6,12,5140.66,1,Champions
17859,305,1,141.92000000000002,3,Client at Risk
17860,369,1,226.45000000000002,3,Client at Risk
17861,3,8,2097.88,1,Champions
17862,324,1,330.9,3,Client at Risk
17863,59,6,3160.0,2,loyal clients
17864,13,3,554.85,0,Occasionnal client
17865,31,20,10526.32,1,Champions
17866,143,1,329.65,3,Client at Risk
17867,30,6,1157.8700000000001,2,loyal clients
17869,107,5,428.18,2,loyal clients
17870,2,12,1865.89,1,Champions
17871,205,1,155.9,3,Client at Risk
17873,80,5,1848.96,2,loyal clients
17874,185,6,683.46,2,loyal clients
17877,170,1,237.61,3,Client at Risk
17878,44,1,379.45,0,Occasionnal client
17879,174,1,178.51999999999998,3,Client at Risk
17880,365,1,458.92,3,Client at Risk
17881,304,1,133.35000000000002,3,Client at Risk
17883,3,4,664.34,0,Occasionnal client
17884,4,4,695.0699999999999,0,Occasionnal client
17885,12,1,156.34,0,Occasionnal client
17886,32,3,869.28,2,loyal clients
17887,129,1,111.35,3,Client at Risk
17888,21,8,716.0,2,loyal clients
17889,212,2,201.37,3,Client at Risk
17890,323,2,586.89,3,Client at Risk
17891,162,1,203.85999999999999,3,Client at Risk
17892,56,3,244.1,3,Client at Risk
17893,225,1,107.21,3,Client at Risk
17894,72,8,1118.96,2,loyal clients
17895,44,1,95.45,3,Client at Risk
17896,23,1,256.32,0,Occasionnal client
17897,173,3,541.8100000000001,3,Client at Risk
17898,85,2,152.06,3,Client at Risk
17899,159,1,154.55,3,Client at Risk
17900,190,2,112.19999999999999,3,Client at Risk
17901,29,1,110.38,0,Occasionnal client
17904,21,1,181.07,0,Occasionnal client
17905,71,4,798.99,2,loyal clients
17906,247,1,72.9,3,Client at Risk
17908,374,1,232.03,3,Client at Risk
17911,9,1,366.23,0,Occasionnal client
17912,310,5,310.06,3,Client at Risk
17913,59,2,408.65,3,Client at Risk
17914,4,1,329.36,0,Occasionnal client
17917,45,3,335.03,0,Occasionnal client
17919,88,1,1304.04,3,Client at Risk
17920,4,17,4119.5,1,Champions
17921,64,4,820.23,2,loyal clients
17923,282,1,207.50000000000003,3,Client at Risk
17924,12,7,2962.5,1,Champions
17925,373,1,244.08,3,Client at Risk
17926,133,2,397.29,3,Client at Risk
17928,45,2,212.54,0,Occasionnal client
17929,11,4,843.0,0,Occasionnal client
17930,36,5,1740.48,2,loyal clients
17931,134,2,408.36,3,Client at Risk
17932,29,3,1331.57,2,loyal clients
17934,52,2,704.25,2,loyal clients
17935,138,2,145.79,3,Client at Risk
17936,5,1,380.13,0,Occasionnal client
17937,9,7,4301.22,1,Champions
17939,160,1,99.14,3,Client at Risk
17940,49,10,4020.04,1,Champions
17941,131,1,304.56,3,Client at Risk
17942,8,1,77.50000000000001,0,Occasionnal client
17946,233,2,149.57999999999998,3,Client at Risk
17947,37,1,176.68,0,Occasionnal client
17948,147,1,358.56000000000006,3,Client at Risk
17949,1,45,58510.48,1,Champions
17950,72,3,482.2,2,loyal clients
17951,40,3,1008.5400000000001,2,loyal clients
17954,5,12,2314.13,1,Champions
17955,199,4,557.3,2,loyal clients
17956,249,1,12.75,3,Client at Risk
17957,66,1,111.68,3,Client at Risk
17958,117,1,508.4599999999999,3,Client at Risk
17960,171,1,73.78,3,Client at Risk
17961,21,39,1296.44,1,Champions
17962,142,1,102.41,3,Client at Risk
17964,32,2,463.21,0,Occasionnal client
17965,38,14,2599.19,1,Champions
17966,38,5,1098.43,2,loyal clients
17967,372,1,112.27,3,Client at Risk
17968,374,1,265.1,3,Client at Risk
17969,166,2,228.2,3,Client at Risk
17970,211,1,562.79,3,Client at Risk
17972,242,1,135.19,3,Client at Risk
17973,52,1,337.04,3,Client at Risk
17974,25,3,703.99,0,Occasionnal client
17975,15,13,4483.26,1,Champions
17976,372,1,321.79,3,Client at Risk
17977,29,1,288.14,0,Occasionnal client
17978,365,1,300.91999999999996,3,Client at Risk
17979,36,4,732.41,2,loyal clients
17980,166,3,811.45,2,loyal clients
17984,145,1,152.68,3,Client at Risk
17985,22,1,631.35,0,Occasionnal client
17986,56,1,20.8,3,Client at Risk
17987,185,1,198.57,3,Client at Risk
17988,12,7,201.12,0,Occasionnal client
17990,237,3,630.84,3,Client at Risk
17991,225,2,93.35,3,Client at Risk
17994,122,4,674.89,2,loyal clients
17995,282,1,76.1,3,Client at Risk
17997,74,8,1962.46,2,loyal clients
